Peer,vendor,KPI,value
Enterprise Software Vendors,IBM Plan. Analytics,Simulation,6.865051903
Enterprise Software Vendors,Infor d/EPM,Simulation,3.142857143
Enterprise Software Vendors,Oracle Hyp. Plan.,Simulation,4.190045249
Enterprise Software Vendors,SAP Analytics Cloud,Simulation,9.006535948
Enterprise Software Vendors,SAP BPC,Simulation,1
Enterprise Software Vendors,Peer Group Average,Simulation,4.840898049
Enterprise Software Vendors,IBM Plan. Analytics,Driver-based planning,5.289568345
Enterprise Software Vendors,Infor d/EPM,Driver-based planning,3.814056447
Enterprise Software Vendors,Oracle Hyp. Plan.,Driver-based planning,4.318345324
Enterprise Software Vendors,SAP Analytics Cloud,Driver-based planning,7.086330935
Enterprise Software Vendors,SAP BPC,Driver-based planning,4.318345324
Enterprise Software Vendors,Peer Group Average,Driver-based planning,4.965329275
Enterprise Software Vendors,IBM Plan. Analytics,Reporting/analysis,6.289099526
Enterprise Software Vendors,Infor d/EPM,Reporting/analysis,7.246751261
Enterprise Software Vendors,Oracle Hyp. Plan.,Reporting/analysis,2.578199052
Enterprise Software Vendors,SAP Analytics Cloud,Reporting/analysis,8.683228864
Enterprise Software Vendors,SAP BPC,Reporting/analysis,1
Enterprise Software Vendors,Peer Group Average,Reporting/analysis,5.159455741
Enterprise Software Vendors,IBM Plan. Analytics,Functionality,5.072297536
Enterprise Software Vendors,Infor d/EPM,Functionality,3.477707593
Enterprise Software Vendors,Oracle Hyp. Plan.,Functionality,2.736904396
Enterprise Software Vendors,SAP Analytics Cloud,Functionality,7.076325607
Enterprise Software Vendors,SAP BPC,Functionality,2.964084505
Enterprise Software Vendors,Peer Group Average,Functionality,4.265463927
Enterprise Software Vendors,IBM Plan. Analytics,Self-service,6.173471794
Enterprise Software Vendors,Infor d/EPM,Self-service,6.18427907
Enterprise Software Vendors,Oracle Hyp. Plan.,Self-service,1.638434366
Enterprise Software Vendors,SAP Analytics Cloud,Self-service,7.471742816
Enterprise Software Vendors,SAP BPC,Self-service,1
Enterprise Software Vendors,Peer Group Average,Self-service,4.493585609
Enterprise Software Vendors,IBM Plan. Analytics,Flexibility,6.845649171
Enterprise Software Vendors,Infor d/EPM,Flexibility,8.738259669
Enterprise Software Vendors,Oracle Hyp. Plan.,Flexibility,3.545936553
Enterprise Software Vendors,SAP Analytics Cloud,Flexibility,3.650597042
Enterprise Software Vendors,SAP BPC,Flexibility,1
Enterprise Software Vendors,Peer Group Average,Flexibility,4.756088487
Enterprise Software Vendors,IBM Plan. Analytics,Ease of use,4.898727024
Enterprise Software Vendors,Infor d/EPM,Ease of use,4.672520418
Enterprise Software Vendors,Oracle Hyp. Plan.,Ease of use,1.688248936
Enterprise Software Vendors,SAP Analytics Cloud,Ease of use,8.402083952
Enterprise Software Vendors,SAP BPC,Ease of use,1
Enterprise Software Vendors,Peer Group Average,Ease of use,4.132316066
Enterprise Software Vendors,IBM Plan. Analytics,Sales experience,2.345389203
Enterprise Software Vendors,Infor d/EPM,Sales experience,1.400957889
Enterprise Software Vendors,Oracle Hyp. Plan.,Sales experience,1
Enterprise Software Vendors,SAP Analytics Cloud,Sales experience,6.153081511
Enterprise Software Vendors,Peer Group Average,Sales experience,2.724857151
Enterprise Software Vendors,IBM Plan. Analytics,Performance satisfaction,7.110995191
Enterprise Software Vendors,Infor d/EPM,Performance satisfaction,3.972938243
Enterprise Software Vendors,Oracle Hyp. Plan.,Performance satisfaction,4.311327794
Enterprise Software Vendors,SAP Analytics Cloud,Performance satisfaction,3.961690727
Enterprise Software Vendors,SAP BPC,Performance satisfaction,3.455940355
Enterprise Software Vendors,Peer Group Average,Performance satisfaction,4.562578462
Enterprise Software Vendors,IBM Plan. Analytics,Customer experience,5.831586523
Enterprise Software Vendors,Infor d/EPM,Customer experience,5.631612071
Enterprise Software Vendors,Oracle Hyp. Plan.,Customer experience,2.600189162
Enterprise Software Vendors,SAP Analytics Cloud,Customer experience,5.925271962
Enterprise Software Vendors,SAP BPC,Customer experience,1.491188071
Enterprise Software Vendors,Peer Group Average,Customer experience,4.295969558
Enterprise Software Vendors,IBM Plan. Analytics,Considered for purchase,10
Enterprise Software Vendors,Infor d/EPM,Considered for purchase,2.616766467
Enterprise Software Vendors,Oracle Hyp. Plan.,Considered for purchase,9.02994012
Enterprise Software Vendors,SAP Analytics Cloud,Considered for purchase,6.550898204
Enterprise Software Vendors,SAP BPC,Considered for purchase,8.922155689
Enterprise Software Vendors,Peer Group Average,Considered for purchase,7.423952096
Enterprise Software Vendors,IBM Plan. Analytics,Competitive win rate,4.876679146
Enterprise Software Vendors,Infor d/EPM,Competitive win rate,6.009737543
Enterprise Software Vendors,Oracle Hyp. Plan.,Competitive win rate,2.18923659
Enterprise Software Vendors,SAP Analytics Cloud,Competitive win rate,2.920502092
Enterprise Software Vendors,SAP BPC,Competitive win rate,2.014742801
Enterprise Software Vendors,Peer Group Average,Competitive win rate,3.602179634
Enterprise Software Vendors,IBM Plan. Analytics,Competitiveness,6.926007487
Enterprise Software Vendors,Infor d/EPM,Competitiveness,4.652549113
Enterprise Software Vendors,Oracle Hyp. Plan.,Competitiveness,4.925518002
Enterprise Software Vendors,SAP Analytics Cloud,Competitiveness,4.372660537
Enterprise Software Vendors,SAP BPC,Competitiveness,4.777707956
Enterprise Software Vendors,Peer Group Average,Competitiveness,5.130888619
European Vendors,Board,Business benefits,8.210340961
European Vendors,CCH Tagetik,Business benefits,9.758297755
European Vendors,Corporate Planning,Business benefits,8.684308595
European Vendors,Cubeware,Business benefits,2.593595479
European Vendors,cubus,Business benefits,6.807164052
European Vendors,evidanza,Business benefits,7.690588574
European Vendors,IDL,Business benefits,10
European Vendors,Jedox,Business benefits,9.227842907
European Vendors,LucaNet,Business benefits,7.427086754
European Vendors,macs Software,Business benefits,8.258504338
European Vendors,SAP Analytics Cloud,Business benefits,8.140152205
European Vendors,SAP BPC,Business benefits,1
European Vendors,Unit4 FP&A,Business benefits,9.385321331
European Vendors,Valsight,Business benefits,4.440848368
European Vendors,Peer Group Average,Business benefits,7.258860808
European Vendors,Board,Project success,5.417177914
European Vendors,CCH Tagetik,Project success,4.545820552
European Vendors,Corporate Planning,Project success,6.858444605
European Vendors,Cubeware,Project success,3.895804473
European Vendors,cubus,Project success,9.594882878
European Vendors,evidanza,Project success,6.47833589
European Vendors,IDL,Project success,8.747872551
European Vendors,Jedox,Project success,6.363716039
European Vendors,LucaNet,Project success,7.939376816
European Vendors,macs Software,Project success,9.654907975
European Vendors,SAP Analytics Cloud,Project success,5.215317633
European Vendors,SAP BPC,Project success,1
European Vendors,Unit4 FP&A,Project success,5.849414389
European Vendors,Valsight,Project success,10
European Vendors,Peer Group Average,Project success,6.540076551
European Vendors,Board,Project length,2.783281734
European Vendors,CCH Tagetik,Project length,1.505263158
European Vendors,Corporate Planning,Project length,9.421052632
European Vendors,Cubeware,Project length,2.894736842
European Vendors,cubus,Project length,4.789473684
European Vendors,evidanza,Project length,5.042105263
European Vendors,IDL,Project length,5.872180451
European Vendors,Jedox,Project length,9.267942584
European Vendors,LucaNet,Project length,10
European Vendors,macs Software,Project length,5.663967611
European Vendors,SAP Analytics Cloud,Project length,4.031578947
European Vendors,SAP BPC,Project length,2.212631579
European Vendors,Unit4 FP&A,Project length,2.421052632
European Vendors,Valsight,Project length,7.889952153
European Vendors,Peer Group Average,Project length,5.271087091
European Vendors,Board,Business value,6.374776741
European Vendors,CCH Tagetik,Business value,6.645299588
European Vendors,Corporate Planning,Business value,8.198477938
European Vendors,Cubeware,Business value,3.077855371
European Vendors,cubus,Business value,7.400121933
European Vendors,evidanza,Business value,6.845090461
European Vendors,IDL,Business value,8.894654259
European Vendors,Jedox,Business value,8.27981723
European Vendors,LucaNet,Business value,8.026668983
European Vendors,macs Software,Business value,8.291549429
European Vendors,SAP Analytics Cloud,Business value,6.480445138
European Vendors,SAP BPC,Business value,1.202105263
European Vendors,Unit4 FP&A,Business value,7.045974234
European Vendors,Valsight,Business value,6.868749543
European Vendors,Peer Group Average,Business value,6.687970436
European Vendors,Board,Price-to-value,3.901751161
European Vendors,CCH Tagetik,Price-to-value,7.187731291
European Vendors,Corporate Planning,Price-to-value,4.610318305
European Vendors,Cubeware,Price-to-value,7.217845395
European Vendors,cubus,Price-to-value,8.488113038
European Vendors,evidanza,Price-to-value,6.882027512
European Vendors,IDL,Price-to-value,7.488872327
European Vendors,Jedox,Price-to-value,6.244360902
European Vendors,LucaNet,Price-to-value,7.126689189
European Vendors,macs Software,Price-to-value,8.563634301
European Vendors,SAP Analytics Cloud,Price-to-value,5.958881579
European Vendors,SAP BPC,Price-to-value,1
European Vendors,Unit4 FP&A,Price-to-value,6.444004187
European Vendors,Valsight,Price-to-value,6.590011962
European Vendors,Peer Group Average,Price-to-value,6.264588654
European Vendors,Board,Recommendation,6.553677092
European Vendors,CCH Tagetik,Recommendation,7.323964497
European Vendors,Corporate Planning,Recommendation,6.795335886
European Vendors,Cubeware,Recommendation,2.460202329
European Vendors,cubus,Recommendation,9.230231307
European Vendors,evidanza,Recommendation,7.53577192
European Vendors,IDL,Recommendation,8.644588662
European Vendors,Jedox,Recommendation,7.466610313
European Vendors,LucaNet,Recommendation,7.166303332
European Vendors,macs Software,Recommendation,8.455621302
European Vendors,SAP Analytics Cloud,Recommendation,7.098492079
European Vendors,SAP BPC,Recommendation,1
European Vendors,Unit4 FP&A,Recommendation,5.115115654
European Vendors,Valsight,Recommendation,6.769230769
European Vendors,Peer Group Average,Recommendation,6.543938939
European Vendors,Board,Vendor support,5.929056065
European Vendors,CCH Tagetik,Vendor support,5.251440881
European Vendors,Corporate Planning,Vendor support,6.080802706
European Vendors,Cubeware,Vendor support,5.244647746
European Vendors,cubus,Vendor support,10
European Vendors,evidanza,Vendor support,6.699613682
European Vendors,IDL,Vendor support,7.679561957
European Vendors,Jedox,Vendor support,5.216569456
European Vendors,LucaNet,Vendor support,5.899175452
European Vendors,macs Software,Vendor support,9.049256041
European Vendors,SAP Analytics Cloud,Vendor support,6.690679681
European Vendors,SAP BPC,Vendor support,2.202832996
European Vendors,Unit4 FP&A,Vendor support,5.582863512
European Vendors,Valsight,Vendor support,9.737174146
European Vendors,Peer Group Average,Vendor support,6.51883388
European Vendors,Board,Implementer support,6.349567809
European Vendors,CCH Tagetik,Implementer support,4.054467213
European Vendors,Corporate Planning,Implementer support,4.252983607
European Vendors,Cubeware,Implementer support,1.890515222
European Vendors,cubus,Implementer support,10
European Vendors,evidanza,Implementer support,6.320143443
European Vendors,IDL,Implementer support,7.87375
European Vendors,Jedox,Implementer support,6.114172876
European Vendors,LucaNet,Implementer support,8.096721311
European Vendors,macs Software,Implementer support,9.285901639
European Vendors,SAP Analytics Cloud,Implementer support,6.186360656
European Vendors,SAP BPC,Implementer support,1
European Vendors,Unit4 FP&A,Implementer support,6.622929667
European Vendors,Valsight,Implementer support,8.934041832
European Vendors,Peer Group Average,Implementer support,6.212968234
European Vendors,Board,Product satisfaction,7.655164428
European Vendors,CCH Tagetik,Product satisfaction,6.867690482
European Vendors,Corporate Planning,Product satisfaction,7.740681961
European Vendors,Cubeware,Product satisfaction,3.16454377
European Vendors,cubus,Product satisfaction,9.83586151
European Vendors,evidanza,Product satisfaction,5.227272727
European Vendors,IDL,Product satisfaction,9.496641964
European Vendors,Jedox,Product satisfaction,6.547508767
European Vendors,LucaNet,Product satisfaction,6.661114476
European Vendors,macs Software,Product satisfaction,9.496641964
European Vendors,SAP Analytics Cloud,Product satisfaction,6.279527559
European Vendors,SAP BPC,Product satisfaction,1.784271134
European Vendors,Unit4 FP&A,Product satisfaction,7.214619563
European Vendors,Valsight,Product satisfaction,8.328219083
European Vendors,Peer Group Average,Product satisfaction,6.878554242
European Vendors,Board,Customer satisfaction,6.140139834
European Vendors,CCH Tagetik,Customer satisfaction,6.06241837
European Vendors,Corporate Planning,Customer satisfaction,5.834047035
European Vendors,Cubeware,Customer satisfaction,3.69218554
European Vendors,cubus,Customer satisfaction,9.528220251
European Vendors,evidanza,Customer satisfaction,6.598797828
European Vendors,IDL,Customer satisfaction,8.240430707
European Vendors,Jedox,Customer satisfaction,6.396602318
European Vendors,LucaNet,Customer satisfaction,7.096919347
European Vendors,macs Software,Customer satisfaction,8.95363612
European Vendors,SAP Analytics Cloud,Customer satisfaction,6.47606132
European Vendors,SAP BPC,Customer satisfaction,1.331184022
European Vendors,Unit4 FP&A,Customer satisfaction,6.141425874
European Vendors,Valsight,Customer satisfaction,8.035052349
European Vendors,Peer Group Average,Customer satisfaction,6.466222922
European Vendors,Board,Predefined data connectivity,5.263848397
European Vendors,CCH Tagetik,Predefined data connectivity,7.230548469
European Vendors,Corporate Planning,Predefined data connectivity,9.025155517
European Vendors,Cubeware,Predefined data connectivity,9.703752469
European Vendors,cubus,Predefined data connectivity,4.635899814
European Vendors,evidanza,Predefined data connectivity,8.163265306
European Vendors,IDL,Predefined data connectivity,7.230548469
European Vendors,Jedox,Predefined data connectivity,5.848604748
European Vendors,LucaNet,Predefined data connectivity,10
European Vendors,macs Software,Predefined data connectivity,8.14268121
